구분,대여소번호,대여소명,대여소 주소,거치대수,위도,경도
영등포구,240,문래역 4번출구 앞,서울특별시 영등포구 문래동3가 55-12 ,10,37.518738,126.895576
영등포구,241,신길우성1차아파트 앞 공원,서울특별시 영등포구 도림동 255-2 ,10,37.505329,126.898483
영등포구,242,신길선원가와인아파트 앞,서울특별시 영등포구 신길동 215-28 ,15,37.510933,126.910225
영등포구,243,이앤씨드림타워 앞,서울특별시 영등포구 양평동3가 48-1,15,37.527084,126.89138
영등포구,244,영등포삼환아파트 앞,서울특별시 영등포구 영등포동8가 82-4 ,20,37.530079,126.905708
영등포구,245,삼성생명 당산사옥 앞,서울특별시 영등포구 당산동4가 35-24 ,10,37.528263,126.896629
영등포구,247,당산역 10번출구 앞,서울특별시 영등포구 당산동5가 14-4,19,37.533688,126.902107
영등포구,248,초원아파트 앞,서울특별시 영등포구 여의도동8-13,10,37.531055,126.92421
영등포구,249,여의도중학교 옆,서울특별시 영등포구 여의도동 8,8,37.52412,126.936546
영등포구,250,대림아파트 사거리,서울특별시 영등포구 신길동 249,10,37.507641,126.92308
영등포구,251,서울지방병무청 버스정류장,서울특별시 영등포구 신길동853,10,37.504494,126.921951
영등포구,252,보라매역4번출구,서울특별시 영등포구 신길동4884,10,37.499977,126.920036
영등포구,253,신풍역 5번출구 인근,서울특별시 영등포구 신길동3596,10,37.500648,126.909515
영등포구,254,도림신협 앞,서울특별시 영등포구 신길동263-76,10,37.503803,126.903419
영등포구,255,도림4거리,서울특별시 영등포구 신길동373-1,10,37.506573,126.901131
영등포구,256,동아에코빌입구,서울특별시 영등포구 도림동 159-70,10,37.509476,126.8993
영등포구,257,신길삼거리(우리은행),서울특별시 영등포구 신길동95-256,10,37.513844,126.919357
영등포구,258,신길역3번출구,서울특별시 영등포구 영등포동1가35,14,37.517693,126.914299
영등포구,259,대방역6번출구,서울특별시 영등포구 신길동1368,17,37.513592,126.925934
영등포구,262,영문초등학교 사거리,서울특별시 영등포구 문래로 56,12,37.519928,126.889183
영등포구,263,근로자회관 사거리,서울특별시 영등포구 선유로 34,12,37.517151,126.888626
영등포구,264,교보생명보험 앞,서울특별시 영등포구 영등포로 96,15,37.521931,126.891617
영등포구,265,영등포유통상가 사거리,서울특별시 영등포구 영등포로 124,15,37.521133,126.896538
영등포구,266,영등포청과시장 사거리,서울특별시 영등포구 영등포로 177,10,37.520447,126.901093
영등포구,267,삼성화재 사옥 옆,서울특별시 영등포구 양평로 76,10,37.535961,126.8983
영등포구,268,그랜드컨벤션센터 앞,서울특별시 영등포구 양평로 58,10,37.534718,126.900002
영등포구,270,증권거래소후문교차로,서울특별시 영등포구 여의나루로 76,10,37.522343,126.927101
영등포구,271,샛강생태공원방문자센터 앞,서울특별시 영등포구 여의동로 48,10,37.518963,126.921616
영등포구,272,당산육갑문,서울특별시 영등포구 당산로52길 3,20,37.535339,126.903679
영등포구,274,영등포역지하쇼핑센타 5번출구,서울특별시 영등포구 경인로 846,10,37.516651,126.90799
영등포구,275,신동아아파트,서울특별시 영등포구 선유서로 76,10,37.522816,126.885651
영등포구,276,SK 영등포주유소,서울특별시 영등포구 경인로112길 1,10,37.518284,126.912636
영등포구,277,영등포뉴타운지하상가 2번게이트,서울특별시 영등포구 영중로 22,10,37.520119,126.905167
영등포구,278,쌍용플레티넘오피스텔,서울특별시 영등포구 도영로 18,10,37.507931,126.895233
영등포구,279,영등포 푸르지오 아파트,서울특별시 영등포구 도신로29길 28,15,37.513229,126.904465
용산구,800,목월공원 앞,서울특별시 용산구 원효로4가 109-10,15,37.532433,126.954742
용산구,802,한강진역 2번 출구 앞,서울특별시 용산구 한남동 726-494,10,37.541153,127.002213
용산구,803,한남초교 앞 보도육교,서울특별시 용산구 한남동 725-17,10,37.538139,127.004097
용산구,805,문배어린이공원 앞,서울특별시 용산구 문배동 34-10,9,37.536758,126.970001
용산구,806,전자랜드 본관 앞,서울특별시 용산구 한강로3가 16-8,20,37.533066,126.960732
용산구,807,서울역 12번 출구 앞,서울특별시 용산구 동자동 14-229,10,37.552277,126.972687
용산구,808,서빙고동 금호맨션 앞,서울특별시 용산구 서빙고동 235-5,10,37.520504,126.989738
용산구,809,한남 유수지 복개주차장,서울특별시 용산구 독서당로 18,10,37.530167,127.007439
용산구,810,이태원지하보도,서울특별시 용산구 용산동2가 5-1812,10,37.53841,126.986649
용산구,811,녹사평역1번출구,서울특별시 용산구 용산동2가 6-7,20,37.53508,126.985382
용산구,812,용산전쟁기념관,서울특별시 용산구 용산동1가 8-4,20,37.53484,126.977661
용산구,813,삼각지역 3번출구,서울특별시 용산구 한강로1가 228-1,20,37.533512,126.972275
용산구,815,LIG강촌아파트 103동앞,서울특별시 용산구 이촌동301-5,20,37.518509,126.978798
용산구,816,신용산역 6번출구 앞,서울특별시 용산구 한강대로 115,10,37.530148,126.968483
용산구,817,삼각지역 4번출구 앞,서울특별시 용산구 한강대로 161,9,37.533451,126.971733
용산구,818,숙명여대 입구 교차로,서울특별시 용산구 청파로47길 100,15,37.544895,126.969383
용산구,819,선린인터넷 고등학교,서울특별시 용산구 원효로97길 33-4,12,37.541653,126.970505
용산구,820,청파동입구 교차로,서울특별시 용산구 한강대로 349,10,37.549026,126.971947
용산구,822,이촌1동 마을공원,서울특별시 용산구 이촌로 219,10,37.522041,126.965523
용산구,823,효창동주민센터 앞,서울특별시 용산구 효창원로 161,10,37.54232,126.96196
용산구,825,서빙고동 주민센터 앞,서울특별시 용산구 서빙고로 279,15,37.520336,126.994263
용산구,826,서울역 서부교차로2,서울특별시 용산구 만리재로 202,20,37.555367,126.968643
용산구,827,국군복지단,서울특별시 용산구 두텁바위로 54-99,20,37.541885,126.97966
용산구,828,숙대입구역 8번,서울특별시 용산구 한강대로 289,7,37.544079,126.972
용산구,829,베르가모앞,서울특별시 용산구 한강대로 23,20,37.52293,126.961693
용산구,830,청암자이아파트앞,서울특별시 용산구 원효로 35,10,37.534424,126.94857
용산구,832,이촌1동 주민센터 뒤,서울특별시 용산구 이촌로71길 24,15,37.521282,126.973465
용산구,834,효창공원앞역 3번출구 뒤,서울특별시 용산구 백범로 지하 287,15,37.539009,126.96138
용산구,836,현대자동차서비스 앞,서울특별시 용산구 원효로 74,15,37.531422,126.9515
은평구,900,은평예술회관,서울특별시 은평구 녹번동 85-4,20,37.603943,126.927696
은평구,901,응암1동사무소,서울특별시 은평구 응암동 84-14,10,37.600975,126.926956
은평구,902,진관동 은빛초등학교,서울특별시 은평구 진관동 45-21,10,37.643108,126.918221
은평구,903,은평뉴타운 아이파크,서울특별시 은평구 진관동 13-20,20,37.645866,126.927391
은평구,904,은평뉴타운 푸르지오,서울특별시 은평구 진관동 5-8,18,37.648674,126.930702
은평구,905,구파발역 2번출구,서울특별시 은평구 진관동 86-31,11,37.636234,126.918999
은평구,906,연신내역 5번출구150M 아래,서울특별시 은평구 대조동 207-8,10,37.61721,126.919579
은평구,907,CJ 드림시티,서울특별시 은평구 역촌동 43-11,10,37.599491,126.916862
은평구,908,구산역 4번출구,서울특별시 은평구 갈현동 536-8,10,37.613186,126.917351
은평구,909,백련산 힐스테이트 3차,서울특별시 은평구 응암동 761-9,10,37.586994,126.922882
은평구,911,은평평화공원(역촌역4번출구),서울특별시 은평구 녹번동 153-31,10,37.605583,126.922935
은평구,912,응암오거리,서울특별시 은평구 응암동 604-5,10,37.589661,126.916946
은평구,913,이마트 은평점,서울특별시 은평구 응암동 90-15,15,37.6007,126.920128
은평구,914,새절역 2번출구,서울특별시 은평구 응암동 610-3,20,37.590797,126.913651
은평구,915,증산역 4번출구,서울특별시 은평구 증산동 199-8,10,37.584381,126.909897
은평구,916,평생학습관 앞,서울특별시 은평구 역촌동 15-40,7,37.607849,126.921326
은평구,917,녹번역 4번출구,서울특별시 은평구 녹번동 55,9,37.601299,126.935349
은평구,919,서울혁신파크,서울특별시 은평구 녹번동 15-2,10,37.607948,126.932503
은평구,921,신도고등학교,서울특별시 은평구 진관동 242-14,10,37.630016,126.919029
은평구,922,연신내역 4번출구,서울특별시 은평구 대조동 227-2,10,37.617802,126.921967
은평구,923,국민은행 연서지점,서울특별시 은평구 불광동 355,10,37.620949,126.925636
은평구,924,메뚜기다리,서울특별시 은평구 진관동 161-9,15,37.628517,126.929581
은평구,925,불광역 2번출구,서울특별시 은평구 불광동 285-43,8,37.609566,126.930977
은평구,926,불광역 8번출구,서울특별시 은평구 불광동 276-6,8,37.611179,126.929665
은평구,927,연신내역 3번출구 인근,서울특별시 은평구 불광동 304-5,10,37.617855,126.922523
은평구,928,은평역사한옥박물관,서울특별시 은평구 진관동 133-29,15,37.641315,126.938042
은평구,930,구 서부경찰서 건너편,서울특별시 은평구 역촌동 41-7,7,37.601662,126.920303
은평구,931,역촌파출소,서울특별시 은평구 역촌동 45-34,10,37.604736,126.915337
은평구,932,예일여중,서울특별시 은평구 연서로 117,10,37.610004,126.916397
은평구,933,LG서비스 역촌점,서울특별시 은평구 서오릉로 163,10,37.612484,126.914879
은평구,934,신사동 성당,서울특별시 은평구 신사동 41-3,15,37.597141,126.909599
은평구,935,역촌역 1번 출구,서울특별시 은평구 역촌동 17-55,7,37.605202,126.922112
은평구,937,상림마을 롯데캐슬2단지 옆,서울특별시 은평구 진관동 30-23,15,37.645851,126.923798
은평구,939,은평구청 교차로,서울특별시 응암동 82-31,15,37.6017,126.927422
은평구,941,은평뉴타운 도서관,서울특별시 진관동 141-27,13,37.63726,126.933701
은평구,942,상림마을 생태공원,서울특별시 진관동 16-4,15,37.644081,126.929283
은평구,943,은평구청 보건소,서울특별시 녹번동 84,10,37.602402,126.92865
은평구,945,기자촌 사거리,서울특별시 은평구 진관동 149-17,10,37.63414,126.932343
은평구,947,연신내 선일하이츠빌 정류소,서울특별시 불광동 484-165,10,37.622669,126.919991
은평구,948,디지털미디어 시티역 4번출구,서울특별시 증산동 239,10,37.577202,126.902351
은평구,949,연신내역 1번 출구 ,서울특별시 불광동 487-2,7,37.619781,126.920807
은평구,950,구산역 2번 출구 ,서울특별시 역촌동 1-57,7,37.610779,126.917351
은평구,952,서울연신중학교,서울특별시 불광동 400-4번지,10,37.62265,126.925247
은평구,953,서울연신초등학교,서울특별시 불광동 73-1번지 ,10,37.625778,126.928818
은평구,954,은평뉴타운구파발9단지,서울특별시 은평구 진관3로 77,10,37.642609,126.921478
은평구,956,응암시장교차로,서울특별시 은평구 응암로 248,9,37.594376,126.918159
종로구,301,경복궁역 7번출구 앞,서울특별시 종로구 사직로 지하130,16,37.575794,126.971451
종로구,302,경복궁역 4번출구 뒤,서울특별시 종로구 사직로 지하130,12,37.575947,126.97406
종로구,303,광화문역 1번출구 앞,서울특별시 종로구 세종대로 지하189,8,37.571732,126.974922
종로구,304,광화문역 2번출구 앞,서울특별시 종로구 세종대로 지하172,7,37.572487,126.977501
종로구,305,종로구청 옆,서울특별시 종로구 삼봉로 43,16,37.572582,126.978355
종로구,306,광화문역 7번출구 앞,서울특별시 종로구 세종대로 지하172,9,37.570808,126.976433
종로구,307,서울역사박물관 앞,서울특별시 종로구 새문안로 55,11,37.57,126.9711
종로구,308,광화문 S타워 앞,서울특별시 종로구 새문안로 82,10,37.569969,126.973938
종로구,309,광화문역 6번출구 옆,서울특별시 종로구 세종대로 지하172,13,37.569889,126.976456
종로구,314,국립현대미술관,서울특별시 종로구 삼청로 30,10,37.579708,126.980858
종로구,316,종각역 1번출구 앞,서울특별시 종로구 종로 47,12,37.570396,126.981789
종로구,326,안국역 5번출구 앞,서울특별시 종로구 율곡로 지하62,20,37.576241,126.98616
종로구,327,낙원상가 옆,서울특별시 종로구 삼일대로 428,10,37.573357,126.987465
종로구,328,탑골공원 앞,서울특별시 종로구 종로 99,11,37.570396,126.98819
종로구,329,청계2가 사거리 옆,서울특별시 종로구 청계천로 93,8,37.568344,126.987892
종로구,334,종로3가역 2번출구 뒤,서울특별시 종로구 종로 지하129,10,37.570599,126.991791
종로구,335,종로3가역 15번출구 앞,서울특별시 종로구 종로 지하129,10,37.570198,126.991257
종로구,337,창경궁 입구,서울특별시 종로구 창경궁로 185,5,37.578979,126.996475
종로구,338,세운스퀘어 앞,서울특별시 종로구 창경궁로 109,18,37.570957,126.997124
종로구,339,종로4가 사거리,서울특별시 종로구 종로 185,10,37.571068,126.998192
종로구,340,혜화동 로터리,서울특별시 종로구 창경궁로 271-1,8,37.585629,127.000679
종로구,341,혜화역 3번출구 뒤,서울특별시 종로구 대학로 지하120,10,37.58157,127.001785
종로구,342,대학로 마로니에공원,서울특별시 종로구 대학로 104,10,37.579784,127.002533
종로구,343,예일빌딩(율곡로) 앞,서울특별시 종로구 율곡로 238,12,37.575432,127.004982
종로구,344,성균관대 E하우스 앞,서울특별시 종로구 율곡로 259,10,37.574036,127.006721
종로구,345,서울보증보험본사 앞,서울특별시 종로구 김상옥로 29,15,37.573307,127.00071
종로구,348,독립문역 사거리,서울특별시 종로구 교북동 10-1,14,37.572029,126.960785
종로구,349,사직동주민센터,서울특별시 종로구 사직로9길 5,7,37.576332,126.96859
종로구,351,청운초교 앞 삼거리,서울특별시 종로구 청운동 108-22,8,37.585079,126.970619
종로구,352,중앙고입구 삼거리,서울특별시 종로구 창덕궁길 191,15,37.583416,126.985237
종로구,353,재동초교 앞 삼거리,서울특별시 종로구 재동 19,8,37.579388,126.984947
종로구,354,포르투갈 대사관 앞,서울특별시 종로구 창덕궁1길 3,10,37.579155,126.98896
종로구,355,서울사대부속초교 앞,서울특별시 종로구 연건동 178-3,15,37.576508,127.002457
종로구,356,KT혜화지사 앞,서울특별시 종로구 대학로 65,15,37.577145,127.00206
종로구,358,성대입구 사거리,서울특별시 종로구 창경궁로 234,13,37.5825,126.998535
종로구,359,원남동사거리,서울특별시 종로구 율곡로 169,8,37.576061,126.997681
종로구,361,동묘앞역 1번출구 뒤,서울특별시 종로구 숭인동 81-39,10,37.573242,127.015907
종로구,362,청계8가 사거리,서울특별시 종로구 청계천로 407,10,37.572224,127.022705
종로구,363,신설동역 11번출구 뒤,서울특별시 종로구 숭인동 1311,10,37.57576,127.022835
종로구,364,창신역 1번출구 앞,서울특별시 종로구 지봉로 87,8,37.579334,127.015083
종로구,367,독립문역 3-1번출구 ,서울특별시 종로구 무악동 41-7,8,37.573849,126.958694
종로구,368,SK 서린빌딩 앞,서울특별시 종로구 서린동 93-2,12,37.569248,126.980537
종로구,369,광화문 시민열린마당,서울특별시 종로구 세종로 76-5,20,37.575493,126.9785
종로구,385,종각역 5번출구,서울특별시 종로구 서린동 26-1,10,37.569836,126.982658
종로구,386,올림픽기념 국민생활관 앞,서울특별시 종로구 성균관로 91,10,37.590233,126.99852
종로구,388,동성중학교 앞,서울특별시 종로구 혜화동 56,10,37.585735,127.00161
종로구,446,상명대입구,서울특별시 종로구 홍지문길 1,10,37.600128,126.957832
종로구,447,신영동삼거리,서울특별시 종로구 진흥로 499,10,37.603992,126.961945
종로구,449,일성아파트,서울특별시 종로구 평창문화로 119,10,37.608719,126.972862
종로구,450,효자동 삼거리,서울특별시 종로구 효자로13길 45,15,37.583603,126.972549
종로구,451,청와대앞길,서울특별시 종로구 청와대로 73,13,37.583515,126.979668
중구,300,정동사거리,서울특별시 중구 정동길 2-1,7,37.56805,126.969231
중구,310,청계광장 옆,서울특별시 중구 세종대로 136,10,37.568878,126.97747
중구,311,서울광장 옆,서울특별시 중구 세종대로 지하 101,35,37.566612,126.97747
중구,312,시청역 1번출구 뒤,서울특별시 중구 세종대로 지하101,7,37.564674,126.976738
중구,313,서울역 광장 파출소 옆,서울특별시 중구 통일로 13,5,37.556961,126.971771
중구,318,광교사거리 남측,서울특별시 중구 청계천로 30,10,37.568527,126.982552
중구,320,을지로입구역 4번출구 앞,서울특별시 중구 을지로 55,20,37.566223,126.983589
중구,321,KEB 하나은행 본점 앞,서울특별시 중구 을지로 66,15,37.565464,126.984138
중구,322,명동성당 앞,서울특별시 중구 명동길 74,15,37.564476,126.986969
중구,324,신세계백화점 본점 앞,서울특별시 중구 퇴계로 77,10,37.56134,126.9804
중구,330,청계천 한빛광장,서울특별시 중구 남대문로10길 33,10,37.568165,126.984978
중구,331,을지로2가 사거리 북측,서울특별시 중구 을지로 79,10,37.566383,126.987206
중구,332,을지로2가 사거리 남측,서울특별시 중구 을지로 100,5,37.56599,126.987793
중구,336,티마크 호텔 앞,서울특별시 중구 충무로 15,10,37.562618,126.992836
중구,346,맥스타일 앞,서울특별시 중구 마장로 3,10,37.569183,127.00988
중구,347,동대문역사문화공원역 9번출구 앞,서울특별시 중구 장충단로 지하230,18,37.565331,127.007843
중구,370,시청역(2호선) 9번출구 뒤,서울특별시 중구 서소문로 지하127,8,37.563229,126.974838
중구,371,동대입구역 6번출구 뒤,서울특별시 중구 동호로 지하256,10,37.558872,127.005539
중구,372,약수역 3번출구 뒤,서울특별시 중구 다산로 지하122,10,37.554295,127.0112
중구,373,청구 어린이공원,서울특별시 중구 다산로14길 41,8,37.555859,127.013855
중구,374,청구역 2번출구 앞,서울특별시 중구 청구로 지하77,10,37.560474,127.014076
중구,375,다산 어린이공원,서울특별시 중구 다산로40길 37,8,37.563717,127.018425
중구,377,서울역 4번출구 앞,서울특별시 중구 세종대로 지하2,10,37.557217,126.973007
중구,378,청계7가 사거리,서울특별시 중구 다산로 지하260,10,37.569805,127.016953
중구,379,서울역9번출구,서울특별시 중구 세종대로 지하2,7,37.556,126.973358
중구,380,CJ제일제당 앞,서울특별시 중구 동호로 330,8,37.563866,127.002747
중구,381,장충체육관,서울특별시 중구 장충동2가 200-99,10,37.558533,127.006989
중구,382,약수역 10번출구 앞,서울특별시 중구 신당동 357-1,7,37.555199,127.010048
중구,383,신당역 12번 출구 뒤,서울특별시 중구 신당동 99,17,37.565849,127.016403
중구,384,종로학원본원 ,서울특별시 중구 청파로 456,10,37.55978,126.968506
중구,387,훈련원공원주차장 앞,서울특별시 중구 을지로 227,10,37.566994,127.003464
중구,389,을지로4가역 1번출구,서울특별시 중구 을지로 지하 178,10,37.56673,126.996605
중구,390,충무로역 1번출구,서울특별시 중구 퇴계로 212,10,37.56139,126.995354
중구,391,정동길입구,서울특별시 중구 세종대로19길 16,8,37.565437,126.973305
중랑구,1401, 극동늘푸른아파트,서울특별시 중랑구 동일로 941,15,37.614738,127.076363
중랑구,1402, 금란주차장 앞,서울특별시 중랑구 망우로 448,10,37.600071,127.102333
중랑구,1403, 중화빌딩 앞 (동부시장),서울특별시 중랑구 망우로 211,15,37.59425,127.076576
중랑구,1404, 동일로 지하차도,서울특별시 중랑구 망우로 233,10,37.595299,127.080032
중랑구,1405, 망우역 1번출구,서울특별시 중랑구 망우로55길 11-10,10,37.599098,127.092949
중랑구,1406, 망우청소년수련관,서울특별시 중랑구 송림길 156,10,37.606251,127.108269
중랑구,1407, 먹골역 1번출구 뒤,서울특별시 중랑구 공릉로 12,10,37.611511,127.077888
중랑구,1408, 먹골역 6번출구 앞,서울특별시 중랑구 동일로 지하 901,10,37.610722,127.077477
중랑구,1410, 면목 대원칸타빌아파트,서울특별시 중랑구 용마산로 285,10,37.577782,127.090187
중랑구,1411, 상봉시장앞 교차로 한성빌딩 앞,서울특별시 중랑구 면목로 456,10,37.592541,127.086739
중랑구,1412, 면목초등학교,서울특별시 중랑구 면목로 434,10,37.590961,127.087067
중랑구,1413, 봉화산역 5번출구 뒤,서울특별시 중랑구 신내로 지하 232,10,37.617561,127.090309
중랑구,1414, 사가정역 1번출구,서울특별시 중랑구 사가정로 지하 393,10,37.581646,127.088432
중랑구,1416, 상봉역 3번출구,서울특별시 중랑구 면목로 480,10,37.595219,127.085999
중랑구,1418, 새솔초등학교,서울특별시 중랑구 신내역로1길 164,15,37.617989,127.110542
중랑구,1420, 신내어울공원 앞,서울특별시 중랑구 신내로16길 17,15,37.614231,127.096764
중랑구,1421, 신내역 4번출구,서울특별시 중랑구 신내로 지하 232,20,37.612461,127.103378
중랑구,1422, 신내우디안아파트 1단지,서울특별시 중랑구 신내역로 213,10,37.620098,127.106461
중랑구,1424, 양원역 2번출구,서울특별시 중랑구 송림길 147,10,37.606312,127.107742
중랑구,1425, 용마문화복지센터,서울특별시 중랑구 용마산로86길 9-27,10,37.58746,127.09597
중랑구,1426, 면목도시개발아파트 1동 앞,서울특별시 중랑구 용마산로 지하 227,15,37.573589,127.086823
중랑구,1427, 용마산역 1번출구,서울특별시 중랑구 용마산로 지하 227,10,37.574299,127.086914
중랑구,1428, 원묵고등학교,서울특별시 중랑구 숙선옹주로 66,10,37.616024,127.085968
중랑구,1429, 장안중학교,서울특별시 중랑구 동일로 778,15,37.599957,127.080002
중랑구,1430, 중랑구청,서울특별시 중랑구 봉화산로 179,20,37.606152,127.092598
중랑구,1431, 중랑구청 사거리,서울특별시 중랑구 봉화산로 194,10,37.606499,127.095451
중랑구,1433, 중화역 2번출구,서울특별시 중랑구 동일로 지하 797,10,37.602077,127.079582
중랑구,1434, 홈플러스 면목동점,서울특별시 중랑구 사가정로 332,15,37.579868,127.082367
중랑구,1435, 능산삼거리,서울특별시 중랑구 용마산로 644,15,37.608681,127.100792
중랑구,1436, 영풍마드레빌,서울특별시 중랑구 용마산로129가길 41,15,37.605881,127.100632
중랑구,1437, 늘푸른공원 앞,서울특별시 중랑구 동일로 594,15,37.58342,127.079926
중랑구,1438, 홈플러스 신내점 앞,서울특별시 중랑구 신내로 지하 232,15,37.616169,127.093483
중랑구,1440, 하나은행 면목지점,서울특별시 중랑구 동일로 628,10,37.586372,127.08007
중랑구,1441, 신내능말공원,서울특별시 중랑구 용마산로136길 33,15,37.616711,127.110733
중랑구,1442, (구)신한은행 중랑교지점,서울특별시 중화동 50-8,8,37.598591,127.079819
중랑구,1443, 구립망우청소년독서실,서울특별시 중랑구 망우동 534-23 ,10,37.59552,127.098778
중랑구,1445, 용마지구대,서울특별시 면목동 197-5,10,37.579941,127.079399
중랑구,1446, 중랑전화국 교차로,서울특별시 중랑구 면목동 282-8,10,37.591301,127.08033
중랑구,1447, 면목역 3번출구,서울특별시 면목동 120-2,15,37.588902,127.08728
중랑구,1448, 코스트코 상봉점,서울특별시 상봉동 160-3,15,37.597321,127.089798
중랑구,1449, 상봉역 1번출구,서울특별시 중랑구 망우로 297,15,37.596558,127.085838
중랑구,1450, 화랑대역 7번출구,서울특별시 노원구 화랑로 지하 510,10,37.619625,127.085014
중랑구,1451, 중랑세무서,서울특별시 중랑구 망우로 176,10,37.592758,127.07267
중랑구,1455, 상봉역 2번 출구,서울특별시 중랑구 망우로 297,10,37.596329,127.085899
중랑구,1456, 상아빌딩(우림시장 교차로),서울특별시 중랑구 용마산로 494,10,37.595112,127.100327
